240   B1426-66      lvw68      0.7854433453623          7  jbv+19     16.3      33  jk18       1.327  mol1,mol2,pks70,pkssw,pksmb,htru_pks

241   J1433-6038    kel+09     1.9544296353             5  kel+09     0.23       0  kel+09     6.221  pksmb,htru_pks
242   J1434-6006    kbm+03     0.30636786268            4  kbm+03     0.24       3  kbm+03     5.297  pksmb,htru_pks
243   J1434-6029    mlc+01     0.96334832315           16  mlc+01     0.14       2  mlc+01     4.808  pksmb,htru_pks
244   J1435-5954    hfs+04     0.472996377203           9  lbs+20     1.6        3  jk18       1.064  pksmb,htru_pks
245   J1435-6100    clm+01     0.009347972210248        7  clm+01     0.313      5  sbm+22     2.816  pksmb,htru_pks

246   J1437-6146    hfs+04     0.46761632345            7  hfs+04     0.24       3  hfs+04     4.253  pksmb,htru_pks
247   B1436-63      mlt+78     0.459606723901           7  jbv+19     0.78       9  hfs+04     3.446  mol2,pks70,pksmb,htru_pks
248   J1441-6137    kbm+03     1.17584002290           10  kbm+03     0.15       3  kbm+03     3.882  pksmb,htru_pks
249   J1444-5941    mlc+01     2.7602279448             6  mlc+01     0.42       5  mlc+01     3.844  pksmb,htru_pks
250   J1444-6026    mll+06     4.7585755679             2  mlk+09     *          0  *          5.823  pksmb

251   J1449-5846    kbm+03     0.463329577191          18  kbm+03     0.28       4  kbm+03     4.169  pksmb,htru_pks
252   J1452-5851    mlc+01     0.3866429281059          3  psj+19     0.33       2  jvk+18     4.504  pksmb,htru_pks
253   J1452-6036    kbm+03     0.1549921917383          5  jks21      1.9        1  jvk+18     6.135  pksmb,htru_pks
254   B1449-64      lvw69a     0.179486804423           3  psj+19     18         1  jvk+18     2.800  mol1,mol2,pks70,pksmb,htru_pks
255   J1454-5846    clm+01     0.04524877299803        11  clm+01     0.299      4  sbm+22     2.988  pksmb,htru_pks

256   J1455-3330    lnl+95     0.00798720480668373      3  aab+21a    0.73       4  sbm+22     0.684  pksmb,FermiAssoc
257   J1455-59      kek+13     0.1761912                2  kek+13     1.6        0  kek+13     6.692  pksmb
258   J1457-5900    kbm+03     1.4986374368             4  kbm+03     0.24       3  kbm+03     3.738  pksmb,htru_pks
259   J1457-5902    kbm+03     0.39073936418            5  kbm+03     0.26       4  kbm+03     6.366  pksmb,htru_pks
260   J1501-5637    kbm+03     0.7829485661             3  kbm+03     0.21       3  kbm+03     4.938  pksmb,htru_pks

261   J1502-5653    hfs+04     0.535504397790           3  hfs+04     0.39       5  hfs+04     3.961  pksmb,htru_pks
262   J1502-5828    kbm+03     0.66810515091           14  kbm+03     0.50       6  kbm+03     7.093  pksmb,htru_pks
263   J1502-6128    kbm+03     0.84210384000            3  kbm+03     0.56       7  kbm+03     5.189  pksmb,htru_pks
264   J1504-5621    kbm+03     0.41298519981            3  kbm+03     0.24       3  kbm+03     3.548  pksmb,htru_pks
265   J1509-5850    kbm+03     0.088924862943           6  psj+19     0.21       1  jvk+18     3.372  pksmb

266   J1509-6015    kbm+03     0.33903844870            4  kbm+03     0.17       3  kbm+03     11.090 pksmb,htru_pks
267   J1511-5414    kbm+03     0.200383946403           4  lbs+20     0.75       8  kbm+03     2.430  pksmb,htru_pks
268   J1511-5835    kbm+03     0.30151055002            4  kbm+03     0.50       6  kbm+03     5.122  pksmb,htru_pks
269   J1512-5431    kbm+03     2.0405315742             3  kbm+03     0.38       5  kbm+03     5.115  pksmb,htru_pks
270   B1508-57      jlm+92     0.128698573047           3  psj+19     7.8        4  jvk+18     6.835  pks1,pksmb,htru_pks

271   J1513-5739    mlc+01     0.97345803480            9  mlc+01     0.77       9  mlc+01     5.890  pksmb,htru_pks
272   B1509-58      sh82       0.151581943393           5  psj+19     1.43       7  jvk+18     4.400  misc,pksmb,htru_pks
273   J1513-5946    kle+10     1.046117156733           8  kkl+11     *          0  *          3.757  pksmb
274   J1514-5925    kbm+03     0.1487974678456         18  psj+19     0.29       2  jvk+18     3.906  pksmb,htru_pks
275   J1515-5720    kbm+03     0.286648256081          14  psj+19     0.25       1  jvk+18     6.069  pksmb,htru_pks

276   J1518-5415    kel+09     0.214924800284           6  kel+09     0.08       0  kel+09     3.768  pksmb,htru_pks
277   J1519-5734    lfl+06     0.51875778474            3  lfl+06     0.45       0  lfl+06     6.799  pksmb,htru_pks
278   J1519-6106    lfl+06     2.15430706064           14  lfl+06     0.19       0  lfl+06     5.047  pksmb,htru_pks
279   J1519-6308    hfs+04     1.25405163056           10  hfs+04     0.32       4  hfs+04     12.367 pksmb,htru_pks
280   J1522-5525    kbm+03     1.3896046876            16  kbm+03     0.25       4  kbm+03     2.000  pksmb,htru_pks

281   B1518-58      jlm+92     0.395354481573          15  lbs+20     6.0       12  jk18       3.882  pks1,pksmb,htru_pks
282   J1524-5625    kbm+03     0.078218548881           5  kbm+03     1.28       7  jvk+18     3.378  pksmb,htru_pks
283   J1524-5706    kbm+03     1.11617445717           12  psj+19     0.45       2  jvk+18     7.434  pksmb,htru_pks
284   J1524-5819    kel+09     0.96104262694           10  kel+09     0.09       0  kel+09     7.546  pksmb
285   J1525-5417    kbm+03     1.01169421772            7  kbm+03     0.18       3  kbm+03     4.880  pksmb,htru_pks

286   J1525-5605    kbm+03     0.28034866206            4  kbm+03     0.25       4  kbm+03     5.078  pksmb,htru_pks
287   J1526-5633    kbm+03     0.30188789663            5  kbm+03     0.11       2  kbm+03     4.796  pksmb
288   B1523-55      mlt+78     1.048718553809           5  lbs+20     0.84       9  hfs+04     5.381  mol2,pks70,pksmb,htru_pks
289   J1529-5355    kbm+03     0.8912645399             4  kbm+03     0.37       5  kbm+03     6.240  pksmb,htru_pks
290   J1529-5611    kbm+03     0.8222487311             5  kbm+03     0.14       2  kbm+03     3.321  pksmb,htru_pks

291   J1530-5327    mlc+01     0.278958414924           4  psj+19     0.92       6  jvk+18     1.123  pksmb,htru_pks
292   J1531-5610    kbm+03     0.084206064052           3  psj+19     0.87       5  jvk+18     2.841  pksmb,htru_pks,FermiAssoc
293   J1532-5308    kbm+03     0.44382460830            4  kbm+03     0.25       4  kbm+03     3.825  pksmb,htru_pks
294   B1530-53      lvw68      1.368882242545           6  jbv+19     6.8       14  jk18       0.810  mol1,mol2,pks1,pks70,pksmb,htru_pks
295   B1530-539     jlm+92     0.289688895200           6  jml+95     1.4        3  jk18       3.748  pks1,pksmb,htru_pks

296   J1535-5450    kbm+03     0.56673415672            4  kbm+03     0.17       3  kbm+03     3.946  pksmb,htru_pks
297   J1535-5848    kbm+03     0.307177662775           7  kbm+03     0.35       4  kbm+03     2.971  pksmb,htru_pks
298   J1536-5433    mlc+01     0.8814384311             3  mlc+01     1.8        4  jk18       3.306  pksmb,htru_pks
299   J1536-5907    kel+09     0.55784066031            3  kel+09     0.22       0  kel+09     8.135  pksmb,htru_pks
300   J1537-4912    ebvb01     0.30131077523            8  jbo+09     0.31       4  hfs+04     2.055  pkssw,pksmb

301   J1537-5153    kbm+03     1.52812410566           12  kbm+03     0.07       2  kbm+03     2.744  pksmb,htru_pks
302   J1537-5645    mlc+01     0.43046412386           15  mlc+01     1.0        1  mlc+01     8.465  pksmb,htru_pks
303   J1538-5438    mlc+01     0.27672613726            5  mlc+01     0.24       3  mlc+01     3.179  pksmb,htru_pks
304   J1538-5519    kel+09     0.39573063893            8  kel+09     0.42       0  kel+09     5.940  pksmb,htru_pks
305   J1538-5551    hfs+04     0.1046759019619          5  psj+19     0.33       2  jvk+18     5.977  pksmb,htru_pks

306   J1538-5638    kbm+03     0.84398039688           14  kbm+03     0.28       4  kbm+03     7.043  pksmb,htru_pks
307   J1538-5732    lfl+06     0.341212811806           6  lfl+06     0.35       0  lfl+06     3.428  pksmb,htru_pks
308   J1538-5750    kbm+03     0.506568335296          18  kbm+03     0.06       2  kbm+03     2.519  pksmb
309   J1539-4828    ekl09      1.27284159978           14  eklk13     0.2        0  jk18       3.465  pksmb,htru_pks
310   J1539-5521    kbm+03     1.00495831813            8  kbm+03     0.14       2  kbm+03     4.912  pksmb,htru_pks

311   B1535-56      jlm+92     0.243395150846          11  psj+19     5.0        3  jvk+18     3.536  pks1,pksmb,htru_pks
312   J1540-5736    mlc+01     0.61291628569            8  mlc+01     0.24       3  mlc+01     6.349  pksmb,htru_pks
313   J1541-5535    kbm+03     0.29583755345            9  kbm+03     0.3        2  jvk+18     5.161  pksmb,htru_pks
314   J1542-5034    mld+96     0.5992480029             4  lbs+20     0.3        1  jk18       2.732  pks70,pksmb,htru_pks
315   J1542-5133    hfs+04     1.7838649877             3  hfs+04     0.27       4  hfs+04     4.061  pksmb,htru_pks

316   J1542-5303    kbm+03     1.20756776526            6  kbm+03     0.35       4  kbm+03     5.370  pksmb,htru_pks
317   J1543-5013    kbm+03     0.6442550645             6  kbm+03     0.17       3  kbm+03     5.809  pksmb,htru_pks
318   J1543-5459    mlc+01     0.37713777811            6  psj+19     0.81       4  jvk+18     4.658  pksmb,htru_pks
319   B1541-52      mlt+78     0.178553872949           3  lbs+20     5.82       1  jsd+21     0.932  mol2,pks1,pks70,pksmb,htru_pks,ghrss
320   J1546-5302    kbm+03     0.58083988615            4  kbm+03     0.32       4  kbm+03     5.334  pksmb,htru_pks

321   J1546-5925    mlb+12     0.007796728856036        2  lkf+21     0.269     12  sbm+22     4.026  pksmb
322   J1547-5750    hfs+04     0.64719774666            6  hfs+04     0.23       3  hfs+04     3.464  pksmb,htru_pks
323   J1547-5839    kbm+03     0.242190323768          10  kbm+03     0.41       5  kbm+03     5.685  pksmb,htru_pks
324   J1548-4821    kbm+03     0.14565471947            3  kbm+03     0.51       6  kbm+03     3.439  pksmb,htru_pks
325   J1548-4927    kbm+03     0.602738077704          19  kbm+03     0.69       8  kbm+03     3.518  pksmb,htru_pks

326   J1548-5607    mlc+01     0.170937955921           6  psj+19     1.39       7  jvk+18     5.702  pksmb,htru_pks
327   J1549-4848    mld+96     0.2883549019075         17  psj+19     1.6        1  jvk+18     1.308  pks70,pksmb,htru_pks
328   J1549-5722    kbm+03     0.49777239400            8  kbm+03     0.10       2  kbm+03     2.858  pksmb,htru_pks
329   J1550-5242    kbm+03     0.74965894957            4  kbm+03     0.32       4  kbm+03     5.644  pksmb,htru_pks
330   J1550-5317    kbm+03     1.42112434544           13  kbm+03     0.40       5  kbm+03     6.932  pksmb,htru_pks

331   J1551-5310    hfs+04     0.45344775276            3  psj+19     0.72       4  jvk+18     5.878  pksmb,htru_pks
332   J1552-4937    fsk+04     0.0062843113814174      12  lem+15     0.34       2  sbm+22     3.055  pksmb
333   B1550-54      mlt+78     1.0813471470             8  lbs+20     0.9        2  jk18       3.786  mol2,pks70,pksmb,htru_pks
334   J1554-5209    kle+10     0.1252295584025          7  kkl+11     *          0  *          3.079  pksmb,htru_pks
335   J1554-5512    kbm+03     3.418039313              3  kbm+03     0.11       2  kbm+03     6.397  pksmb

336   J1556-5358    kbm+03     0.99468068673           14  kbm+03     0.53       6  kbm+03     5.020  pksmb,htru_pks
337   J1558-5419    mlc+01     0.59457526355           15  mlc+01     0.40       5  mlc+01     7.430  pksmb,htru_pks
338   J1558-5756    lfl+06     1.12234168628            3  lfl+06     0.19       0  lfl+06     3.325  pksmb
339   B1555-55      mlt+78     0.95726683934            5  lbs+20     0.72       8  hfs+04     4.133  mol2,pks70,pksmb,htru_pks
340   B1557-50      kac+73     0.1926048997686          4  jbv+19     21         1  jvk+18     6.900  misc,mol1,pks1,pksmb,htru_pks

341   B1556-57      mlt+78     0.1944558939197          8  psj+19     2.5        1  jvk+18     4.183  mol2,pks1,pks70,pksmb,htru_pks
342   J1600-5916    lfl+06     1.2476661740             3  lfl+06     0.33       0  lfl+06     5.657  pksmb
343   J1601-50      kek+13     0.860777                 4  kek+13     0.4        0  kek+13     1.367  pksmb,htru_pks
344   J1601-5244    mlc+01     2.559356631              7  mlc+01     0.13       2  mlc+01     4.088  pksmb,htru_pks
345   J1601-5335    mlc+01     0.288479334214           6  psj+19     0.25       2  jvk+18     3.576  pksmb,htru_pks

346   J1602-4957    kbm+03     0.81999003685           14  kbm+03     0.17       3  kbm+03     6.029  pksmb,htru_pks
347   B1558-50      kac+73     0.86428620828            3  jbv+19     8.23       3  jsd+21     8.000  misc,mol2,pks1,pks70,pksmb,htru_pks
348   J1603-5657    lml+98     0.49607711306            9  dsb+98     0.93       1  jsd+21     6.730  pks70,pksmb,htru_pks
349   J1604-4718    lfl+06     0.527465874211          20  lfl+06     0.22       0  lfl+06     1.307  pksmb,htru_pks
350   B1600-49      mlt+78     0.3274185215591         11  jbv+19     6.1       12  jk18       3.225  mol2,pks1,pks70,pksmb,htru_pks

351   J1605-5215    mlc+01     1.0136087473             5  mlc+01     0.22       3  mlc+01     5.087  pksmb,htru_pks
352   B1601-52      kac+73     0.658013412500           5  lbs+20     21.0      42  jk18       0.922  misc,mol2,pks1,pks70,pksmb,htru_pks
353   J1607-5140    mlc+01     0.34272279247            9  mlc+01     0.26       4  mlc+01     5.118  pksmb
354   J1609-4616    hfs+04     0.249608954839           5  hfs+04     0.38       5  hfs+04     3.747  pksmb,htru_pks
355   J1609-5158    mlc+01     1.2794023539             7  mlc+01     0.27       4  mlc+01     6.477  pksmb

356   J1610-5006    mlc+01     0.48111885215            5  mlc+01     1.6        7  mlc+01     5.615  pksmb,htru_pks
357   J1610-5303    kbm+03     0.78646802352            9  kbm+03     0.76       9  kbm+03     5.353  pksmb,htru_pks
358   J1611-4811    kbm+03     1.296850239              3  kbm+03     0.08       2  kbm+03     4.909  pksmb
359   J1611-4949    mlc+01     0.66643792285            8  mlc+01     0.58       7  mlc+01     7.234  pksmb,htru_pks
360   B1607-52      jlm+92     0.182494802090           4  psj+19     1.45       9  jvk+18     2.949  pks1,pksmb,htru_pks

361   J1611-5847    lfl+06     0.3545503166464         18  lfl+06     0.11       0  lfl+06     2.479  pksmb,htru_pks
362   J1612-5136    kbm+03     0.48331051132           12  kbm+03     0.20       3  kbm+03     6.690  pksmb
363   B1609-47      mlt+78     0.382376721658           3  lbs+20     1.4        3  jk18       3.521  mol2,pks70,pksmb,htru_pks
364   J1613-5211    mlc+01     0.45750181782            7  mlc+01     0.29       4  mlc+01     4.718  pksmb,htru_pks
365   J1613-5234    mlc+01     0.65522059567           18  mlc+01     0.28       4  mlc+01     7.421  pksmb,htru_pks

366   B1610-50      jlm+92     0.23169383623            8  wmp+00     4.1        2  jvk+18     5.148  pks1,pksmb,htru_pks,FermiAssoc
367   J1614-5144    kbm+03     1.5340081422             5  kbm+03     0.16       3  kbm+03     6.129  pksmb
368   J1614-5402    kbm+03     0.57259227192            6  kbm+03     0.25       4  kbm+03     5.829  pksmb,htru_pks
369   J1615-5444    kbm+03     0.360957675308           4  kbm+03     0.59       7  kbm+03     6.882  pksmb,htru_pks
370   B1611-55      jlm+92     0.79152571562            2  jml+95     0.8        2  jk18       3.192  pks1,pks70,pksmb,htru_pks

371   J1616-5109    mlc+01     1.2195938825             8  mlc+01     1.2        3  mlc+01     6.842  pksmb,htru_pks
372   J1616-5208    mlc+01     1.0258308926             4  mlc+01     0.44       5  mlc+01     6.006  pksmb,htru_pks
373   J1617-4216    ebvb01     3.42846630955           13  ebvb01     0.28       4  hfs+04     7.287  pkssw,pksmb
374   J1617-4608    lfl+06     0.567080221721          10  lfl+06     0.15       0  lfl+06     11.077 pksmb,htru_pks
375   J1618-4723    kbm+03     0.20355287786            5  kbm+03     1.0        2  jk18       3.089  pksmb,htru_pks

376   J1619-42      kek+13     1.023152                 4  kek+13     0.6        0  kek+13     8.149  pksmb
377   J1620-5414    hfs+04     1.15636028782            9  hfs+04     0.13       2  hfs+04     1.978  pksmb
378   J1621-5039    mlc+01     1.08401994353           16  mlc+01     0.36       5  mlc+01     3.917  pksmb,htru_pks
379   J1621-5243    kbm+03     0.37192413884            6  kbm+03     0.27       4  kbm+03     6.435  pksmb,htru_pks
380   J1622-4332    lml+98     0.91693752262            2  dsb+98     0.53       6  hfs+04     9.762  pks70,pksmb,htru_pks

381   J1622-4347    lfl+06     0.457681471040           9  lfl+06     0.18       0  lfl+06     5.039  pksmb,htru_pks
382   J1622-4802    mlc+01     0.26507223569            3  mlc+01     0.92      10  mlc+01     5.321  pksmb,htru_pks
383   J1622-4944    mlc+01     1.0729678942             3  mlc+01     0.52       6  mlc+01     5.412  pksmb,htru_pks
384   B1620-42      mlt+78     0.3645914978351         14  lbs+20     2.60       2  jsd+21     21.557 mol2,pkssw,pksmb,htru_pks
385   J1623-4949    mlc+01     0.72573215540            9  mlc+01     0.36       5  mlc+01     3.356  pksmb,htru_pks

386   J1624-4411    lfl+06     0.233164076390           4  lfl+06     0.48       3  hwxh16     3.344  pksmb,htru_pks
387   J1624-4613    lfl+06     0.8712426056             4  lfl+06     0.39       0  lfl+06     4.779  pksmb,htru_pks
388   J1624-4721    kbm+03     0.44872324857            7  kbm+03     0.15       3  kbm+03     5.634  pksmb
389   J1625-4904    mlc+01     0.46033949229            7  mlc+01     0.20       3  mlc+01     5.251  pksmb,htru_pks
390   J1626-44      kek+13     0.3083536                5  kek+13     0.3        0  kek+13     8.304  pksmb

391   J1626-4537    kbm+03     0.370141128114           9  kbm+03     1.2        2  jk18       4.977  pksmb,htru_pks
392   J1626-4807    mlc+01     0.29392818864            7  mlc+01     0.37       2  jvk+18     7.453  pksmb,htru_pks
393   J1627-4706    lfl+06     0.140745806053           6  lfl+06     0.18       1  jvk+18     6.407  pksmb
394   J1627-4845    kmj+96     0.612330650088           9  kmj+96     0.48       6  hfs+04     4.880  misc,pksmb,htru_pks
395   J1627-5547    kbm+03     0.35246421320            7  kbm+03     0.65       7  kbm+03     5.046  pksmb,htru_pks

396   J1628-4804    mlc+01     0.86597096270           12  mlc+01     1.2        2  jk18       6.887  pksmb,htru_pks
397   J1628-4828    kbm+03     4.1375385239            16  kbm+03     0.29       4  kbm+03     6.726  pksmb
398   J1630-4719    kbm+03     0.55907133302            4  kbm+03     0.46       6  kbm+03     5.427  pksmb,htru_pks
399   B1626-47      jlm+92     0.57597141155            2  jml+95     9.9       20  jk18       5.044  pks1,pksmb,htru_pks
400   J1631-4155    lfl+06     0.55124125377            4  lfl+06     0.19       0  lfl+06     10.801 pksmb

401   J1632-4509    hfs+04     1.0468098769             4  hfs+04     0.16       3  hfs+04     11.498 pksmb,htru_pks
402   J1632-4621    mlc+01     1.70915449528            4  mlc+01     0.8        2  jk18       9.986  pksmb,htru_pks
403   J1632-4757    hfs+04     0.228568672954           3  psj+19     0.51       3  jvk+18     4.836  pksmb,htru_pks
404   J1632-4818    mlc+01     0.8136719864            10  psj+19     0.48       3  jvk+18     5.308  pksmb,htru_pks
405   B1630-44      jlm+92     0.436506697158           4  jml+95     2.76       1  jsd+21     14.810 pks1,pksmb,htru_pks

406   J1633-4805    kbm+03     0.71083007880           16  kbm+03     0.23       3  kbm+03     6.171  pksmb
407   B1629-50      jlm+92     0.3521454039381         13  lbs+20     7.6       15  jk18       6.005  pks1,pksmb,htru_pks
408   J1634-5107    lfl+06     0.507356002674          13  yws+15     0.05       9  yws+15     7.212  pksmb
409   J1635-4513    kbm+03     1.5947455499             8  kbm+03     0.25       4  kbm+03     7.735  pksmb,htru_pks
410   J1635-4944    kbm+03     0.67196419932            9  kbm+03     0.40       5  kbm+03     7.360  pksmb,htru_pks

411   J1636-4440    kel+09     0.20664850874            3  kel+09     0.29       2  jvk+18     12.455 pksmb,htru_pks
412   J1636-4803    kbm+03     1.2046438889             3  kbm+03     1.10      12  kbm+03     4.759  pksmb,htru_pks
413   J1636-4933    kbm+03     0.43036655800            4  kbm+03     0.45       6  kbm+03     10.229 pksmb,htru_pks
414   J1637-4335    kbm+03     0.77136654042           18  kbm+03     0.18       3  kbm+03     25.000 pksmb
415   J1637-4450    lfl+06     0.252869846841          20  lfl+06     0.40       0  lfl+06     11.423 pksmb,htru_pks

416   B1634-45      jlm+92     0.118773346187           3  psj+19     1.50       9  jvk+18     3.442  pks1,pksmb,htru_pks
417   J1637-46      kek+13     0.493091                 2  kek+13     0.7        0  kek+13     5.744  pksmb
418   J1637-4642    kbm+03     0.15404659921           10  psj+19     0.93       5  jvk+18     4.410  pksmb,htru_pks
419   J1637-4721    kbm+03     1.16574138660           20  kbm+03     0.42       5  kbm+03     4.416  pksmb,htru_pks
420   J1637-4816    kel+09     0.8373653018             3  kel+09     0.74       0  kel+09     7.362  pksmb,htru_pks

421   J1638-3815    lfl+06     0.69826060054           20  lfl+06     0.67       2  hwxh16     19.076 pksmb,htru_pks,gbncc
422   J1638-3951    eklk13     0.77113024025            8  eklk13     0.21       2  eklk13     14.681 pksmb
423   J1638-4344    kbm+03     1.12194419355            7  kbm+03     0.17       3  kbm+03     4.741  pksmb,htru_pks
424   J1638-4417    hfs+04     0.117802005929           6  psj+19     0.30       2  jvk+18     12.027 pksmb,htru_pks
425   J1638-4608    kbm+03     0.27815476789            8  psj+19     0.45       2  jvk+18     4.570  pksmb,htru_pks

426   J1638-4725    lfl+06     0.7639335                3  lfl+06     0.32       0  lfl+06     4.742  pksmb
427   J1638-5226    kbm+03     0.340502709437           6  kbm+03     0.60       7  kbm+03     4.220  pksmb,htru_pks
428   J1639-4359    kbm+03     0.58755897769            4  kbm+03     0.92      10  kbm+03     4.892  pksmb,htru_pks
429   B1635-45      jlm+92     0.264557925602           4  jml+95     1.0        2  jk18       3.788  pks1,pks70,pksmb,htru_pks
430   J1640-4648    kbm+03     0.178352043293          13  kbm+03     0.26       4  kbm+03     4.469  pksmb,htru_pks

431   B1636-47      jlm+92     0.51743002549           11  psj+19     1.56       8  jvk+18     4.909  pks1,pksmb,htru_pks
432   J1640-4951    kbm+03     0.73909894649            3  kbm+03     0.15       3  kbm+03     9.673  pksmb,htru_pks
433   J1643-4505    lfl+06     0.2373903926             3  psj+19     0.45       2  jvk+18     4.738  pksmb,htru_pks
434   J1643-4522    kbm+03     1.34789947290           11  kbm+03     0.11       2  kbm+03     4.615  pksmb
435   J1643-4550    kbm+03     0.717508089981          16  kbm+03     0.34       4  kbm+03     4.378  pksmb,htru_pks

436   J1644-44      kek+13     0.1739106                2  kek+13     0.4        0  kek+13     9.510  pksmb
437   B1641-45      kac+73     0.4550782016717         19  jbv+19     300       60  jvk+18     4.500  misc,mol2,pks1,pks70,pksmb,htru_pks
438   J1644-46      kek+13     0.2509406                1  kek+13     0.8        0  kek+13     4.284  pksmb
439   J1644-4657    eklk13     0.12596223249            4  eklk13     0.59       5  eklk13     6.749  pksmb,htru_pks
440   J1646-4308    kbm+03     0.8406799814             3  kbm+03     0.33       4  kbm+03     16.160 pksmb,htru_pks

441   B1643-43      jlm+92     0.23160332930            9  jml+95     1.25       8  jvk+18     6.226  pks1,pksmb,htru_pks
442   J1646-5123    lfl+06     0.530075207410          20  lfl+06     0.17       0  lfl+06     10.974 pksmb
443   J1648-4458    kbm+03     0.62963153567            8  kbm+03     0.55       7  kbm+03     5.518  pksmb,htru_pks
444   J1648-4611    kbm+03     0.164957688311           6  psj+19     0.61       3  jvk+18     4.468  pksmb,htru_pks
445   J1649-3805    lfl+06     0.262025692969           7  lfl+06     1.75       2  jsd+21     8.839  pksmb,htru_pks

446   J1649-4349    mlc+01     0.87071155949            7  mlc+01     0.75       8  mlc+01     4.408  pksmb,htru_pks
447   J1649-4653    kbm+03     0.55703619721            6  psj+19     0.37       2  jvk+18     4.964  pksmb,htru_pks
448   J1649-4729    mlc+01     0.29769219971            5  mlc+01     0.29       4  mlc+01     14.320 pksmb,htru_pks
449   J1650-4126    kbm+03     0.308917678787           3  kbm+03     0.29       4  kbm+03     4.869  pksmb,htru_pks
450   J1650-4341    kbm+03     0.309398365719           4  kbm+03     0.26       4  kbm+03     5.342  pksmb,htru_pks

451   J1650-4502    mlc+01     0.38086979928            5  mlc+01     0.61       4  jvk+18     3.918  pksmb,htru_pks
452   J1650-4921    lfl+06     0.15639973854186         5  psj+19     0.29       2  jvk+18     5.307  pksmb,htru_pks
453   B1648-42      mlt+78     0.84408063192            4  lbs+20     21.4      43  jk18       5.200  mol2,pks1,pks70,pksmb,htru_pks
454   J1651-4519    kbm+03     0.51744320409           19  kbm+03     0.54       6  kbm+03     5.061  pksmb,htru_pks
455   B1647-52      mlt+78     0.63505817489            5  lbs+20     4.1        8  jk18       6.284  mol2,pks70,pkssw,pksmb,htru_pks

456   J1652-4406    kkl+11     7.707183007              4  kkl+11     *          0  *          5.108  pksmb,htru_pks
457   J1652-4838    kek+13     0.0037851238             4  kek+13     0.917     14  sbm+22     4.395  pksmb
458   B1650-38      jlm+92     0.305037318882           3  jml+95     2.0        4  jk18       5.440  pks1,pksmb,htru_pks
459   J1653-4030    lfl+06     1.01937155664           16  lfl+06     0.40       0  lfl+06     17.188 pksmb,htru_pks
460   J1653-4249    mlc+01     0.61255824122            5  mlc+01     1.5        3  jk18       4.475  pksmb,htru_pks

461   J1653-4315    kbm+03     0.41927974137            9  kbm+03     0.53       6  kbm+03     4.004  pksmb,htru_pks
462   J1653-4854    kbm+03     3.0595096022             5  kbm+03     0.18       3  kbm+03     15.188 pksmb,htru_pks
463   J1654-3710    lfl+06     0.93916547876            3  lfl+06     0.22       0  lfl+06     19.006 pksmb,htru_pks
464   J1654-4140    kbm+03     1.27394512577           12  kbm+03     0.71       8  kbm+03     4.645  pksmb,htru_pks
465   J1654-4245    kel+09     1.1015546927             7  kel+09     0.14       0  kel+09     10.606 pksmb

466   J1655-3844    eklk13     1.19343919921           14  eklk13     0.25       2  eklk13     19.040 pksmb,htru_pks
467   J1656-3621    lfl+06     0.730133707454          16  lfl+06     0.29       0  lfl+06     10.733 pksmb,htru_pks
468   J1657-4432    kbm+03     0.60960714201            4  kbm+03     0.38       5  kbm+03     4.558  pksmb,htru_pks
469   J1658-4306    kbm+03     1.1664490044             5  kbm+03     0.80       9  kbm+03     5.254  pksmb,htru_pks
470   J1658-4958    hfs+04     0.416873770089          11  hfs+04     1.6        3  jk18       6.107  pksmb,htru_pks

471   J1659-4316    kbm+03     0.47438143461            3  kbm+03     0.21       3  kbm+03     4.986  pksmb,htru_pks
472   J1659-4439    kbm+03     0.353293033439          15  kbm+03     0.42       5  kbm+03     12.689 pksmb,htru_pks
473   J1700-3312    mld+96     1.358307010526          10  hlk+04     1.6        3  jk18       7.386  pks70,pkssw,pksmb,htru_pks,gbncc
474   J1700-3611    lfl+06     1.49409061528           16  lfl+06     0.8        2  jk18       9.288  pksmb,htru_pks,gbncc
475   J1700-3919    hfs+04     0.560503533065          16  hfs+04     0.23       3  hfs+04     11.634 pksmb,htru_pks

476   J1700-4012    lfl+06     0.283791853785          11  lfl+06     0.13       0  lfl+06     6.699  pksmb,htru_pks
477   J1700-4939    kbm+03     0.57836343922            4  kbm+03     0.17       3  kbm+03     15.418 pksmb
478   B1658-37      jlm+92     2.454618042634          13  lbs+20     4.1        8  jk18       12.947 pks1,pksmb,htru_pks
479   B1657-45      jlm+92     0.322908566781           3  jml+95     3.1        6  jk18       19.589 pks1,pksmb,htru_pks
480   J1701-4958    eklk13     0.80430423739           12  eklk13     0.26       1  eklk13     10.823 pksmb

481   J1702-3932    kbm+03     0.390327976785          19  kbm+03     0.30       4  kbm+03     15.190 pksmb,htru_pks
482   J1702-4128    kbm+03     0.182135802939           6  kbm+03     1.17       7  jvk+18     3.967  pksmb,htru_pks,FermiAssoc
483   J1702-4217    hfs+04     0.227564958458           7  hfs+04     0.50       6  hfs+04     4.715  pksmb,htru_pks
484   J1702-4306    kel+09     0.2155084733367         10  psj+19     0.46       4  jvk+18     5.047  pksmb,htru_pks
485   J1702-4310    kbm+03     0.24052386477            4  kbm+03     0.92       6  jvk+18     4.326  pksmb,htru_pks

